rl	V(vo)
6.099999999999914e+00	5.015720e+00
6.109999999999914e+00	5.015730e+00
6.119999999999914e+00	5.015740e+00
6.129999999999914e+00	5.015750e+00
6.139999999999914e+00	5.015759e+00
6.149999999999913e+00	5.015769e+00
6.159999999999913e+00	5.015779e+00
6.169999999999913e+00	5.015790e+00
6.179999999999913e+00	5.015799e+00
6.189999999999912e+00	5.015809e+00
6.199999999999912e+00	5.015819e+00
6.209999999999912e+00	5.015828e+00
6.219999999999912e+00	5.015838e+00
6.229999999999912e+00	5.015848e+00
6.239999999999911e+00	5.015857e+00
6.249999999999911e+00	5.015867e+00
6.259999999999911e+00	5.015876e+00
6.269999999999911e+00	5.015885e+00
6.279999999999911e+00	5.015895e+00
6.289999999999910e+00	5.015904e+00
6.299999999999910e+00	5.015914e+00
6.309999999999910e+00	5.015926e+00
6.319999999999910e+00	5.015933e+00
6.329999999999909e+00	5.015972e+00
6.339999999999909e+00	5.015951e+00
6.349999999999909e+00	5.015960e+00
6.359999999999909e+00	5.015969e+00
6.369999999999909e+00	5.015978e+00
6.379999999999908e+00	5.015987e+00
6.389999999999908e+00	5.015996e+00
6.399999999999908e+00	5.016006e+00
6.409999999999908e+00	5.016021e+00
6.419999999999908e+00	5.016024e+00
6.429999999999907e+00	5.016033e+00
6.439999999999907e+00	5.016041e+00
6.449999999999907e+00	5.016050e+00
6.459999999999907e+00	5.016059e+00
6.469999999999906e+00	5.016068e+00
6.479999999999906e+00	5.016077e+00
6.489999999999906e+00	5.016086e+00
6.499999999999906e+00	5.016094e+00
6.509999999999906e+00	5.016103e+00
6.519999999999905e+00	5.016111e+00
6.529999999999905e+00	5.016121e+00
6.539999999999905e+00	5.016129e+00
6.549999999999905e+00	5.016140e+00
6.559999999999905e+00	5.016147e+00
6.569999999999904e+00	5.016155e+00
6.579999999999904e+00	5.016175e+00
6.589999999999904e+00	5.016171e+00
6.599999999999904e+00	5.016180e+00
6.609999999999904e+00	5.016188e+00
6.619999999999903e+00	5.016197e+00
6.629999999999903e+00	5.016205e+00
6.639999999999903e+00	5.016213e+00
6.649999999999903e+00	5.016222e+00
6.659999999999902e+00	5.016230e+00
6.669999999999902e+00	5.016412e+00
6.679999999999902e+00	5.016235e+00
6.689999999999902e+00	5.016254e+00
6.699999999999902e+00	5.016263e+00
6.709999999999901e+00	5.016271e+00
6.719999999999901e+00	5.016280e+00
6.729999999999901e+00	5.016287e+00
6.739999999999901e+00	5.016295e+00
6.749999999999901e+00	5.016483e+00
6.759999999999900e+00	5.016431e+00
6.769999999999900e+00	5.016319e+00
6.779999999999900e+00	5.016327e+00
6.789999999999900e+00	5.016336e+00
6.799999999999899e+00	5.016354e+00
6.809999999999899e+00	5.016351e+00
6.819999999999899e+00	5.016358e+00
6.829999999999899e+00	5.016366e+00
6.839999999999899e+00	5.016374e+00
6.849999999999898e+00	5.016382e+00
6.859999999999898e+00	5.016389e+00
6.869999999999898e+00	5.016397e+00
6.879999999999898e+00	5.016405e+00
6.889999999999898e+00	5.016412e+00
6.899999999999897e+00	5.016440e+00
6.909999999999897e+00	5.016487e+00
6.919999999999897e+00	5.016520e+00
6.929999999999897e+00	5.016589e+00
6.939999999999896e+00	5.016452e+00
6.949999999999896e+00	5.016458e+00
6.959999999999896e+00	5.016497e+00
6.969999999999896e+00	5.016635e+00
6.979999999999896e+00	5.016679e+00
6.989999999999895e+00	5.016510e+00
6.999999999999895e+00	5.016496e+00
7.009999999999895e+00	5.016502e+00
7.019999999999895e+00	5.016510e+00
7.029999999999895e+00	5.016517e+00
7.039999999999894e+00	5.016524e+00
7.049999999999894e+00	5.016531e+00
7.059999999999894e+00	5.016539e+00
7.069999999999894e+00	5.016546e+00
7.079999999999893e+00	5.016553e+00
7.089999999999893e+00	5.016561e+00
7.099999999999893e+00	5.016569e+00
7.109999999999893e+00	5.016576e+00
7.119999999999893e+00	5.016582e+00
7.129999999999892e+00	5.016590e+00
7.139999999999892e+00	5.016597e+00
7.149999999999892e+00	5.016604e+00
7.159999999999892e+00	5.016819e+00
7.169999999999892e+00	5.016808e+00
7.179999999999891e+00	5.016801e+00
7.189999999999891e+00	5.016796e+00
7.199999999999891e+00	5.016792e+00
7.209999999999891e+00	5.016788e+00
7.219999999999891e+00	5.016784e+00
7.229999999999890e+00	5.016778e+00
7.239999999999890e+00	5.016771e+00
7.249999999999890e+00	5.016766e+00
7.259999999999890e+00	5.016758e+00
7.269999999999889e+00	5.016752e+00
7.279999999999889e+00	5.016747e+00
7.289999999999889e+00	5.016743e+00
7.299999999999889e+00	5.016748e+00
7.309999999999889e+00	5.016879e+00
7.319999999999888e+00	5.016883e+00
