Freq.	V(vo)/V(vp)
3.05492111321557e+00	(6.05894503800913e+01dB,-1.79681232116164e+02°)
3.09029543251365e+00	(6.05894534675737e+01dB,-1.79684913903667e+02°)
3.12607936712402e+00	(6.05894564849155e+01dB,-1.79688553930260e+02°)
3.16227766016844e+00	(6.05894594334379e+01dB,-1.79692152678318e+02°)
3.19889510969146e+00	(6.05894623149127e+01dB,-1.79695710624731e+02°)
3.23593656929635e+00	(6.05894651308676e+01dB,-1.79699228240995e+02°)
3.27340694878845e+00	(6.05894678826562e+01dB,-1.79702705993264e+02°)
3.31131121482598e+00	(6.05894705718068e+01dB,-1.79706144342409e+02°)
3.34965439157834e+00	(6.05894731998843e+01dB,-1.79709543744077e+02°)
3.38844156139209e+00	(6.05894757679338e+01dB,-1.79712904648771e+02°)
3.42767786546457e+00	(6.05894782776647e+01dB,-1.79716227501874e+02°)
3.46736850452539e+00	(6.05894807302683e+01dB,-1.79719512743742e+02°)
3.50751873952575e+00	(6.05894831271142e+01dB,-1.79722760809745e+02°)
3.54813389233583e+00	(6.05894854693341e+01dB,-1.79725972130331e+02°)
3.58921934645013e+00	(6.05894877582389e+01dB,-1.79729147131077e+02°)
3.63078054770109e+00	(6.05894899949726e+01dB,-1.79732286232751e+02°)
3.67282300498092e+00	(6.05894921809296e+01dB,-1.79735389851357e+02°)
3.71535229097180e+00	(6.05894943169904e+01dB,-1.79738458398214e+02°)
3.75837404288452e+00	(6.05894964045657e+01dB,-1.79741492279975e+02°)
3.80189396320569e+00	(6.05894984446925e+01dB,-1.79744491898716e+02°)
3.84591782045362e+00	(6.05895004382434e+01dB,-1.79747457651973e+02°)
3.89045144994289e+00	(6.05895023864841e+01dB,-1.79750389932786e+02°)
3.93550075455786e+00	(6.05895042903777e+01dB,-1.79753289129766e+02°)
3.98107170553506e+00	(6.05895061509333e+01dB,-1.79756155627143e+02°)
4.02717034325468e+00	(6.05895079690678e+01dB,-1.79758989804811e+02°)
4.07380277804121e+00	(6.05895097458839e+01dB,-1.79761792038381e+02°)
4.12097519097339e+00	(6.05895114823237e+01dB,-1.79764562699234e+02°)
4.16869383470344e+00	(6.05895131792379e+01dB,-1.79767302154568e+02°)
4.21696503428591e+00	(6.05895148374564e+01dB,-1.79770010767448e+02°)
4.26579518801602e+00	(6.05895164580669e+01dB,-1.79772688896846e+02°)
4.31519076827775e+00	(6.05895180417196e+01dB,-1.79775336897704e+02°)
4.36515832240175e+00	(6.05895195893237e+01dB,-1.79777955120966e+02°)
