Freq.	V(vo)/V(vp)
8.22242649947081e-01	(5.62753385246773e+01dB,-1.79275132221126e+02°)
8.31763771102681e-01	(5.62753543521329e+01dB,-1.79283431742093e+02°)
8.41395141645205e-01	(5.62753698193694e+01dB,-1.79291636322349e+02°)
8.51138038202387e-01	(5.62753849345828e+01dB,-1.79299747048059e+02°)
8.60993752184611e-01	(5.62753997057835e+01dB,-1.79307764992989e+02°)
8.70963589956091e-01	(5.62754141408009e+01dB,-1.79315691218654e+02°)
8.81048873008025e-01	(5.62754282472844e+01dB,-1.79323526774454e+02°)
8.91250938133757e-01	(5.62754420327108e+01dB,-1.79331272697812e+02°)
9.01571137605968e-01	(5.62754555043871e+01dB,-1.79338930014309e+02°)
9.12010839355921e-01	(5.62754686694522e+01dB,-1.79346499737820e+02°)
9.22571427154775e-01	(5.62754815348833e+01dB,-1.79353982870648e+02°)
9.33254300797003e-01	(5.62754941075003e+01dB,-1.79361380403654e+02°)
9.44060876285935e-01	(5.62755063939661e+01dB,-1.79368693316385e+02°)
9.54992586021448e-01	(5.62755184007937e+01dB,-1.79375922577209e+02°)
9.66050878989826e-01	(5.62755301343450e+01dB,-1.79383069143436e+02°)
9.77237220955823e-01	(5.62755416008412e+01dB,-1.79390133961446e+02°)
9.88553094656952e-01	(5.62755528063592e+01dB,-1.79397117966815e+02°)
1.00000000000001e+00	(5.62755637568369e+01dB,-1.79404022084435e+02°)
1.01157945425991e+00	(5.62755744580813e+01dB,-1.79410847228638e+02°)
1.02329299228077e+00	(5.62755849157620e+01dB,-1.79417594303315e+02°)
1.03514216667936e+00	(5.62755951354238e+01dB,-1.79424264202036e+02°)
1.04712854805091e+00	(5.62756051224824e+01dB,-1.79430857808166e+02°)
1.05925372517730e+00	(5.62756148822314e+01dB,-1.79437375994983e+02°)
1.07151930523762e+00	(5.62756244198454e+01dB,-1.79443819625789e+02°)
1.08392691402122e+00	(5.62756337403793e+01dB,-1.79450189554031e+02°)
1.09647819614320e+00	(5.62756428487725e+01dB,-1.79456486623406e+02°)
1.10917481526242e+00	(5.62756517498551e+01dB,-1.79462711667976e+02°)
1.12201845430198e+00	(5.62756604483434e+01dB,-1.79468865512275e+02°)
1.13501081567233e+00	(5.62756689488491e+01dB,-1.79474948971423e+02°)
1.14815362149690e+00	(5.62756772558779e+01dB,-1.79480962851226e+02°)
1.16144861384036e+00	(5.62756853738335e+01dB,-1.79486907948289e+02°)
1.17489755493955e+00	(5.62756933070192e+01dB,-1.79492785050116e+02°)
1.18850222743704e+00	(5.62757010596395e+01dB,-1.79498594935216e+02°)
1.20226443461743e+00	(5.62757086358047e+01dB,-1.79504338373206e+02°)
1.21618600064639e+00	(5.62757160395312e+01dB,-1.79510016124911e+02°)
1.23026877081240e+00	(5.62757232747423e+01dB,-1.79515628942465e+02°)
1.24451461177140e+00	(5.62757303452752e+01dB,-1.79521177569410e+02°)
1.25892541179419e+00	(5.62757372548765e+01dB,-1.79526662740797e+02°)
1.27350308101668e+00	(5.62757440072098e+01dB,-1.79532085183275e+02°)
1.28824955169315e+00	(5.62757506058535e+01dB,-1.79537445615196e+02°)
1.30316677845232e+00	(5.62757570543072e+01dB,-1.79542744746704e+02°)
1.31825673855643e+00	(5.62757633559887e+01dB,-1.79547983279831e+02°)
1.33352143216334e+00	(5.62757695142377e+01dB,-1.79553161908590e+02°)
1.34896288259167e+00	(5.62757755323196e+01dB,-1.79558281319064e+02°)
1.36458313658895e+00	(5.62757814134248e+01dB,-1.79563342189498e+02°)
1.38038426460291e+00	(5.62757871606703e+01dB,-1.79568345190391e+02°)
1.39636836105596e+00	(5.62757927771039e+01dB,-1.79573290984578e+02°)
1.41253754462278e+00	(5.62757982657020e+01dB,-1.79578180227327e+02°)
1.42889395851112e+00	(5.62758036293752e+01dB,-1.79583013566416e+02°)
1.44543977074595e+00	(5.62758088709652e+01dB,-1.79587791642224e+02°)
1.46217717445674e+00	(5.62758139932533e+01dB,-1.79592515087815e+02°)
1.47910838816823e+00	(5.62758189989524e+01dB,-1.79597184529020e+02°)
1.49623565609446e+00	(5.62758238907177e+01dB,-1.79601800584521e+02°)
1.51356124843623e+00	(5.62758286711425e+01dB,-1.79606363865930e+02°)
1.53108746168205e+00	(5.62758333427600e+01dB,-1.79610874977876e+02°)
1.54881661891251e+00	(5.62758379080482e+01dB,-1.79615334518078e+02°)
1.56675107010817e+00	(5.62758423694267e+01dB,-1.79619743077426e+02°)
1.58489319246114e+00	(5.62758467292602e+01dB,-1.79624101240064e+02°)
1.60324539069007e+00	(5.62758509898616e+01dB,-1.79628409583458e+02°)
1.62181009735896e+00	(5.62758551534878e+01dB,-1.79632668678481e+02°)
1.64058977319957e+00	(5.62758592223476e+01dB,-1.79636879089483e+02°)
1.65958690743759e+00	(5.62758631985964e+01dB,-1.79641041374368e+02°)
1.67880401812259e+00	(5.62758670843432e+01dB,-1.79645156084667e+02°)
1.69824365246177e+00	(5.62758708816490e+01dB,-1.79649223765611e+02°)
1.71790838715762e+00	(5.62758745925247e+01dB,-1.79653244956204e+02°)
1.73780082874940e+00	(5.62758782189393e+01dB,-1.79657220189290e+02°)
1.75792361395872e+00	(5.62758817628153e+01dB,-1.79661149991631e+02°)
1.77827941003895e+00	(5.62758852260313e+01dB,-1.79665034883970e+02°)
1.79887091512882e+00	(5.62758886104229e+01dB,-1.79668875381102e+02°)
1.81970085861001e+00	(5.62758919177852e+01dB,-1.79672671991944e+02°)
1.84077200146899e+00	(5.62758951498702e+01dB,-1.79676425219600e+02°)
1.86208713666290e+00	(5.62758983083931e+01dB,-1.79680135561426e+02°)
1.88364908948983e+00	(5.62759013950275e+01dB,-1.79683803509101e+02°)
1.90546071796328e+00	(5.62759044114101e+01dB,-1.79687429548687e+02°)
1.92752491319097e+00	(5.62759073591392e+01dB,-1.79691014160696e+02°)
1.94984459975808e+00	(5.62759102397794e+01dB,-1.79694557820153e+02°)
1.97242273611489e+00	(5.62759130548568e+01dB,-1.79698060996656e+02°)
1.99526231496891e+00	(5.62759158058635e+01dB,-1.79701524154446e+02°)
2.01836636368160e+00	(5.62759184942589e+01dB,-1.79704947752457e+02°)
2.04173794466957e+00	(5.62759211214681e+01dB,-1.79708332244387e+02°)
2.06538015581057e+00	(5.62759236888837e+01dB,-1.79711678078752e+02°)
2.08929613085408e+00	(5.62759261978660e+01dB,-1.79714985698949e+02°)
2.11348903983668e+00	(5.62759286497470e+01dB,-1.79718255543311e+02°)
2.13796208950227e+00	(5.62759310458254e+01dB,-1.79721488045166e+02°)
2.16271852372706e+00	(5.62759333873721e+01dB,-1.79724683632899e+02°)
2.18776162394959e+00	(5.62759356756283e+01dB,-1.79727842730000e+02°)
2.21309470960568e+00	(5.62759379118074e+01dB,-1.79730965755129e+02°)
2.23872113856838e+00	(5.62759400970941e+01dB,-1.79734053122165e+02°)
2.26464430759310e+00	(5.62759422326476e+01dB,-1.79737105240264e+02°)
2.29086765276781e+00	(5.62759443196005e+01dB,-1.79740122513912e+02°)
2.31739464996852e+00	(5.62759463590593e+01dB,-1.79743105342978e+02°)
2.34422881531996e+00	(5.62759483521047e+01dB,-1.79746054122769e+02°)
2.37137370566170e+00	(5.62759502997938e+01dB,-1.79748969244080e+02°)
2.39883291901953e+00	(5.62759522031589e+01dB,-1.79751851093248e+02°)
2.42661009508246e+00	(5.62759540632089e+01dB,-1.79754700052199e+02°)
2.45470891568508e+00	(5.62759558809311e+01dB,-1.79757516498505e+02°)
2.48313310529562e+00	(5.62759576572876e+01dB,-1.79760300805428e+02°)
2.51188643150963e+00	(5.62759593932219e+01dB,-1.79763053341973e+02°)
2.54097270554935e+00	(5.62759610896532e+01dB,-1.79765774472935e+02°)
2.57039578276891e+00	(5.62759627474808e+01dB,-1.79768464558948e+02°)
2.60015956316532e+00	(5.62759643675843e+01dB,-1.79771123956532e+02°)
2.63026799189543e+00	(5.62759659508233e+01dB,-1.79773753018143e+02°)
2.66072505979886e+00	(5.62759674980350e+01dB,-1.79776352092215e+02°)
2.69153480392697e+00	(5.62759690100422e+01dB,-1.79778921523211e+02°)
